substrate_flux,o2_flux,growth_rate
-12.0,-2.5,0.0
-12.0,-3.0,0.0
-12.0,-3.5,0.0
-12.0,-4.0,0.0
-12.0,-4.5,0.0
-12.0,-5.0,0.0
-12.0,-5.5,0.0
-12.0,-6.0,0.0
-12.0,-6.5,0.0
-12.0,-7.0,0.0
-12.0,-7.5,0.0
-12.0,-8.0,0.0
-12.0,-8.5,0.0
-12.0,-9.0,0.0
-12.0,-9.5,0.0
-12.0,-10.0,0.0
-12.0,-10.5,0.0
-12.0,-11.0,0.0
-12.0,-11.5,0.0
-12.0,-12.0,0.0
-12.0,-12.5,0.0
-12.0,-13.0,0.0
-12.0,-13.5,0.0
-12.0,-14.0,0.0
-12.0,-14.5,0.0
-12.0,-15.0,0.0
-12.0,-15.5,0.0
-12.0,-16.0,0.0
-12.0,-16.5,0.0
-12.0,-17.0,0.0
-12.0,-17.5,0.0
-12.0,-18.0,0.0
-12.0,-18.5,0.0
-12.0,-19.0,0.0
-12.0,-19.5,0.0
-12.0,-20.0,0.0
-12.5,0.0,0.0
-12.5,-0.5,0.0
-12.5,-1.0,0.0
-12.5,-1.5,9.006124112162639e-18
-12.5,-2.0,0.0
-12.5,-2.5,0.0
-12.5,-3.0,0.0
-12.5,-3.5,0.0
-12.5,-4.0,0.0
-12.5,-4.5,0.0
-12.5,-5.0,0.0
-12.5,-5.5,0.0
-12.5,-6.0,0.0
-12.5,-6.5,0.0
-12.5,-7.0,0.0
-12.5,-7.5,0.0
-12.5,-8.0,0.0
-12.5,-8.5,0.0
-12.5,-9.0,0.0
-12.5,-9.5,0.0
-12.5,-10.0,0.0
-12.5,-10.5,0.0
-12.5,-11.0,0.0
-12.5,-11.5,0.0
-12.5,-12.0,0.0
-12.5,-12.5,0.0
-12.5,-13.0,0.0
-12.5,-13.5,0.0
-12.5,-14.0,0.0
-12.5,-14.5,0.0
-12.5,-15.0,0.0
-12.5,-15.5,0.0
-12.5,-16.0,0.0
-12.5,-16.5,0.0
-12.5,-17.0,0.0
-12.5,-17.5,0.0
-12.5,-18.0,0.0
-12.5,-18.5,0.0
-12.5,-19.0,0.0
-12.5,-19.5,0.0
-12.5,-20.0,0.0
-13.0,0.0,0.0
-13.0,-0.5,0.0
-13.0,-1.0,0.0
-13.0,-1.5,-4.163603494095866e-31
-13.0,-2.0,0.0
-13.0,-2.5,0.0
-13.0,-3.0,0.0
-13.0,-3.5,0.0
-13.0,-4.0,0.0
-13.0,-4.5,0.0
-13.0,-5.0,0.0
-13.0,-5.5,0.0
-13.0,-6.0,0.0
-13.0,-6.5,0.0
-13.0,-7.0,0.0
-13.0,-7.5,0.0
-13.0,-8.0,0.0
-13.0,-8.5,0.0
-13.0,-9.0,0.0
-13.0,-9.5,0.0
-13.0,-10.0,0.0
-13.0,-10.5,0.0
-13.0,-11.0,0.0
-13.0,-11.5,0.0
-13.0,-12.0,0.0
-13.0,-12.5,0.0
-13.0,-13.0,0.0
-13.0,-13.5,0.0
-13.0,-14.0,0.0
-13.0,-14.5,0.0
-13.0,-15.0,0.0
-13.0,-15.5,0.0
-13.0,-16.0,0.0
-13.0,-16.5,0.0
-13.0,-17.0,0.0
-13.0,-17.5,0.0
-13.0,-18.0,0.0
-13.0,-18.5,0.0
-13.0,-19.0,0.0
-13.0,-19.5,0.0
-13.0,-20.0,0.0
-13.5,0.0,0.0
-13.5,-0.5,0.0
-13.5,-1.0,0.0
-13.5,-1.5,2.140494335530244e-31
-13.5,-2.0,0.0
-13.5,-2.5,0.0
-13.5,-3.0,0.0
-13.5,-3.5,0.0
-13.5,-4.0,0.0
-13.5,-4.5,0.0
-13.5,-5.0,0.0
-13.5,-5.5,0.0
-13.5,-6.0,0.0
-13.5,-6.5,0.0
-13.5,-7.0,0.0
-13.5,-7.5,0.0
-13.5,-8.0,0.0
-13.5,-8.5,0.0
-13.5,-9.0,0.0
-13.5,-9.5,0.0
-13.5,-10.0,0.0
-13.5,-10.5,0.0
-13.5,-11.0,0.0
-13.5,-11.5,0.0
-13.5,-12.0,0.0
-13.5,-12.5,0.0
-13.5,-13.0,0.0
-13.5,-13.5,0.0
-13.5,-14.0,0.0
-13.5,-14.5,0.0
-13.5,-15.0,0.0
-13.5,-15.5,0.0
-13.5,-16.0,0.0
-13.5,-16.5,0.0
-13.5,-17.0,0.0
-13.5,-17.5,0.0
-13.5,-18.0,0.0
-13.5,-18.5,0.0
-13.5,-19.0,0.0
-13.5,-19.5,0.0
-13.5,-20.0,0.0
-14.0,0.0,0.0
-14.0,-0.5,0.0
-14.0,-1.0,0.0
-14.0,-1.5,-1.4955581966134475e-32
-14.0,-2.0,0.0
-14.0,-2.5,0.0
-14.0,-3.0,0.0
-14.0,-3.5,0.0
-14.0,-4.0,0.0
-14.0,-4.5,0.0
-14.0,-5.0,0.0
-14.0,-5.5,0.0
-14.0,-6.0,0.0
-14.0,-6.5,0.0
-14.0,-7.0,0.0
-14.0,-7.5,0.0
-14.0,-8.0,0.0
-14.0,-8.5,0.0
-14.0,-9.0,0.0
-14.0,-9.5,0.0
-14.0,-10.0,0.0
-14.0,-10.5,0.0
-14.0,-11.0,0.0
-14.0,-11.5,0.0
-14.0,-12.0,0.0
-14.0,-12.5,0.0
-14.0,-13.0,0.0
-14.0,-13.5,0.0
-14.0,-14.0,0.0
-14.0,-14.5,0.0
-14.0,-15.0,0.0
-14.0,-15.5,0.0
-14.0,-16.0,0.0
-14.0,-16.5,0.0
-14.0,-17.0,0.0
-14.0,-17.5,0.0
-14.0,-18.0,0.0
-14.0,-18.5,0.0
-14.0,-19.0,0.0
-14.0,-19.5,0.0
-14.0,-20.0,0.0
-14.5,0.0,0.0
-14.5,-0.5,0.0
-14.5,-1.0,0.0
-14.5,-1.5,1.98550038710685e-31
-14.5,-2.0,0.0
-14.5,-2.5,0.0
-14.5,-3.0,0.0
-14.5,-3.5,0.0
-14.5,-4.0,0.0
-14.5,-4.5,0.0
-14.5,-5.0,0.0
-14.5,-5.5,0.0
-14.5,-6.0,0.0
-14.5,-6.5,0.0
-14.5,-7.0,0.0
-14.5,-7.5,0.0
-14.5,-8.0,0.0
-14.5,-8.5,0.0
-14.5,-9.0,0.0
-14.5,-9.5,0.0
-14.5,-10.0,0.0
-14.5,-10.5,0.0
-14.5,-11.0,0.0
-14.5,-11.5,0.0
-14.5,-12.0,0.0
-14.5,-12.5,0.0
-14.5,-13.0,0.0
-14.5,-13.5,0.0
-14.5,-14.0,0.0
-14.5,-14.5,0.0
-14.5,-15.0,0.0
-14.5,-15.5,0.0
-14.5,-16.0,0.0
-14.5,-16.5,0.0
-14.5,-17.0,0.0
-14.5,-17.5,0.0
-14.5,-18.0,0.0
-14.5,-18.5,0.0
-14.5,-19.0,0.0
-14.5,-19.5,0.0
-14.5,-20.0,0.0
-15.0,0.0,0.0
-15.0,-0.5,0.0
-15.0,-1.0,0.0
-15.0,-1.5,-3.428426648201663e-31
-15.0,-2.0,0.0
-15.0,-2.5,0.0
-15.0,-3.0,0.0
-15.0,-3.5,0.0
-15.0,-4.0,0.0
-15.0,-4.5,0.0
-15.0,-5.0,0.0
-15.0,-5.5,0.0
-15.0,-6.0,0.0
-15.0,-6.5,0.0
-15.0,-7.0,0.0
-15.0,-7.5,0.0
-15.0,-8.0,0.0
-15.0,-8.5,0.0
-15.0,-9.0,0.0
-15.0,-9.5,0.0
-15.0,-10.0,0.0
-15.0,-10.5,0.0
-15.0,-11.0,0.0
-15.0,-11.5,0.0
-15.0,-12.0,0.0
-15.0,-12.5,0.0
-15.0,-13.0,0.0
-15.0,-13.5,0.0
-15.0,-14.0,0.0
-15.0,-14.5,0.0
-15.0,-15.0,0.0
-15.0,-15.5,0.0
-15.0,-16.0,0.0
-15.0,-16.5,0.0
-15.0,-17.0,0.0
-15.0,-17.5,0.0
-15.0,-18.0,0.0
-15.0,-18.5,0.0
-15.0,-19.0,0.0
-15.0,-19.5,0.0
-15.0,-20.0,0.0
